workload_id,policy,task_id,client_profile,required_width,placement_id,placement_label,pair_id,variant,decision_mode,risk_class,group_width,arrival_s,queue_wait_s,task_latency_s,success,challenge,verification_risk,false_dispute_risk,material_tpr_min,feasible_under_alpha_beta,verifier_workload_ms,expected_challenge_workload_ms,completion_utility
single_task,random,eval_125,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,620.0,0.0,0.84071,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,random,eval_126,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,625.0,0.0,0.83735,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,random,eval_127,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,random,low-risk,3,630.0,0.0,1.05758,0,0,0.02,0.02,1.0,1,1.785521,0.111675,-0.002
single_task,random,eval_128,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,635.0,0.0,0.85583,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,random,eval_129,LAN,2,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,random,high-risk,3,640.0,0.0,1.0537,1,0,0.15,0.15,0.76,0,1.556788,0.774041,0.985
single_task,random,eval_130,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,645.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,random,eval_131,LAN,2,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,random,high-risk,3,650.0,0.0,1.04206,1,0,0.15,0.15,0.76,0,1.556788,0.774041,0.985
single_task,random,eval_132,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,655.0,0.0,0.84575,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,random,eval_133,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,random,low-risk,1,660.0,0.0,0.84407,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,random,eval_134,LAN,2,lan_single_homo_projcos4,LAN single-node homo projcos4,single_homo,projcos4,random,low-risk,1,665.0,0.0,0.84407,1,0,0.0,0.0,1.0,1,1.730689,0.0,1.0
single_task,random,eval_135,LAN,2,lan_single_homo_projcos4,LAN single-node homo projcos4,single_homo,projcos4,random,low-risk,1,670.0,0.0,0.84491,1,0,0.0,0.0,1.0,1,1.730689,0.0,1.0
single_task,random,eval_136,LAN,1,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,random,low-risk,3,675.0,0.0,1.03915,1,0,0.02,0.02,1.0,1,1.785521,0.111675,0.998
single_task,random,eval_137,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,random,high-risk,3,680.0,0.0,1.06243,1,0,0.15,0.15,0.76,0,1.556788,0.774041,0.985
single_task,random,eval_138,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,random,high-risk,3,685.0,0.0,1.06049,1,0,0.15,0.15,0.76,0,1.556788,0.774041,0.985
single_task,random,eval_139,LAN,3,lan_single_homo_projcos4,LAN single-node homo projcos4,single_homo,projcos4,random,low-risk,1,690.0,0.0,0.85835,0,0,0.0,0.0,1.0,1,1.730689,0.0,0.0
single_task,random,eval_140,LAN,2,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,random,high-risk,3,695.0,0.0,1.04206,1,0,0.15,0.15,0.76,0,1.556788,0.774041,0.985
single_task,random,eval_141,WAN,1,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,700.0,0.0,1.26995,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_142,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,705.0,0.0,1.25073,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_143,WAN,1,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,710.0,0.0,1.31115,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_144,WAN,1,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,715.0,0.0,1.31115,1,1,0.245,0.245,0.95,0,5.175523,1.268003,0.8255
single_task,random,eval_145,WAN,1,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,720.0,0.0,1.31218,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_146,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,725.0,0.0,1.24578,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_147,WAN,2,wan_ac_projcos4,WAN A/C projcos4,t4strict_pair_a_vs_c_40_200,projcos4,random,low-risk,3,730.0,0.0,1.29116,1,0,0.045,0.045,1.0,1,1.854097,0.254355,0.9955
single_task,random,eval_148,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,735.0,0.0,1.26756,1,1,0.09,0.09,0.51,0,5.380155,0.484214,0.841
single_task,random,eval_149,WAN,2,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,740.0,0.0,1.32866,1,0,0.245,0.245,0.95,0,1.572036,1.268003,0.9755
single_task,random,eval_150,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,745.0,0.0,1.24875,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_151,WAN,1,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,750.0,0.0,1.31424,1,1,0.245,0.245,0.95,0,5.175523,1.268003,0.8255
single_task,random,eval_152,WAN,1,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,755.0,0.0,1.3163,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_153,WAN,1,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,760.0,0.0,1.31424,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_154,WAN,1,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,765.0,0.0,1.31424,0,0,0.245,0.245,0.95,0,1.572036,1.268003,-0.0245
single_task,random,eval_155,WAN,1,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,770.0,0.0,1.27399,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_156,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,775.0,0.0,1.24875,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_157,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,780.0,0.0,1.27251,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_158,WAN,2,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,785.0,0.0,1.33381,1,1,0.245,0.245,0.95,0,5.175523,1.268003,0.8255
single_task,random,eval_159,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,790.0,0.0,1.26855,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_160,WAN,1,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,795.0,0.0,1.27298,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_161,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,800.0,0.0,1.26162,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_162,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,805.0,0.0,1.2636,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_163,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,810.0,0.0,1.26162,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_164,WAN,2,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,815.0,0.0,1.32454,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_165,WAN,2,wan_ac_projcos4,WAN A/C projcos4,t4strict_pair_a_vs_c_40_200,projcos4,random,low-risk,3,820.0,0.0,1.28409,1,0,0.045,0.045,1.0,1,1.854097,0.254355,0.9955
single_task,random,eval_166,WAN,1,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,825.0,0.0,1.28005,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_167,WAN,3,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,830.0,0.0,1.34617,1,0,0.245,0.245,0.95,0,1.572036,1.268003,0.9755
single_task,random,eval_168,WAN,3,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,835.0,0.0,1.28043,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_169,WAN,3,wan_ac_projcos4,WAN A/C projcos4,t4strict_pair_a_vs_c_40_200,projcos4,random,low-risk,3,840.0,0.0,1.30025,1,0,0.045,0.045,1.0,1,1.854097,0.254355,0.9955
single_task,random,eval_170,WAN,2,wan_ac_projcos4,WAN A/C projcos4,t4strict_pair_a_vs_c_40_200,projcos4,random,low-risk,3,845.0,0.0,1.28308,1,0,0.045,0.045,1.0,1,1.854097,0.254355,0.9955
single_task,random,eval_171,WAN,1,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,850.0,0.0,1.32145,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_172,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,855.0,0.0,1.26063,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_173,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,860.0,0.0,1.25865,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_174,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,865.0,0.0,1.25865,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_175,WAN,2,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,870.0,0.0,1.32248,1,0,0.245,0.245,0.95,0,1.572036,1.268003,0.9755
single_task,random,eval_176,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,875.0,0.0,1.25568,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_177,WAN,3,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,880.0,0.0,1.34308,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_178,WAN,3,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,885.0,0.0,1.29924,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_179,WAN,3,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,890.0,0.0,1.29722,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_180,WAN,1,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,895.0,0.0,1.25865,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_181,WAN,2,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,900.0,0.0,1.33072,1,0,0.245,0.245,0.95,0,1.572036,1.268003,0.9755
single_task,random,eval_182,WAN,2,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,905.0,0.0,1.33278,1,0,0.245,0.245,0.95,0,1.572036,1.268003,0.9755
single_task,random,eval_183,WAN,2,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,910.0,0.0,1.28914,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_184,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,915.0,0.0,1.26756,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_185,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,920.0,0.0,1.26855,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_186,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,925.0,0.0,1.26459,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_187,WAN,3,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,930.0,0.0,1.31035,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_188,WAN,3,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,935.0,0.0,1.28637,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_189,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,940.0,0.0,1.28439,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_190,WAN,2,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,945.0,0.0,1.33072,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_191,WAN,2,wan_ac_projcos4,WAN A/C projcos4,t4strict_pair_a_vs_c_40_200,projcos4,random,low-risk,3,950.0,0.0,1.28914,1,0,0.045,0.045,1.0,1,1.854097,0.254355,0.9955
single_task,random,eval_192,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,955.0,0.0,1.26954,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_193,WAN,2,wan_bd_projcos4,WAN B/D projcos4,t4strict_pair_b_vs_d_40_200,projcos4,random,low-risk,3,960.0,0.0,1.33072,1,0,0.075,0.075,1.0,1,1.818556,0.421259,0.9925
single_task,random,eval_194,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,random,high-risk,3,965.0,0.0,1.26756,1,0,0.09,0.09,0.51,0,1.776668,0.484214,0.991
single_task,random,eval_195,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,970.0,0.0,1.26855,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_196,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,975.0,0.0,1.26459,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_197,WAN,3,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,980.0,0.0,1.28835,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,random,eval_198,WAN,3,wan_bd_scalar16,WAN B/D scalar16,t4strict_pair_b_vs_d_40_200,scalar16,random,high-risk,3,985.0,0.0,1.35029,1,1,0.245,0.245,0.95,0,5.175523,1.268003,0.8255
single_task,random,eval_199,WAN,3,wan_ac_scalar16,WAN A/C scalar16,t4strict_pair_a_vs_c_40_200,scalar16,random,high-risk,3,990.0,0.0,1.30631,1,0,0.11,0.11,0.585,0,1.664829,0.579515,0.989
single_task,random,eval_200,WAN,2,wan_ad_projcos4,WAN A/D projcos4,t4strict_pair_a_vs_d_40_200,projcos4,random,low-risk,3,995.0,0.0,1.26756,1,0,0.02,0.02,1.0,1,1.852395,0.113013,0.998
single_task,cost_only,eval_001,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,0.0,0.85583,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_002,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,5.0,0.0,0.85751,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_003,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,10.0,0.0,0.85583,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_004,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,15.0,0.0,0.85583,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_005,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,20.0,0.0,0.85667,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_006,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,25.0,0.0,0.85331,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_007,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,30.0,0.0,0.87347,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_008,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,35.0,0.0,0.87179,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_009,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,40.0,0.0,0.87011,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_010,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,45.0,0.0,0.85583,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_011,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,50.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_012,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,55.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_013,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,60.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_014,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,65.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_015,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,70.0,0.0,0.84071,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_016,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,75.0,0.0,0.83735,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_017,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,80.0,0.0,0.85751,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_018,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,85.0,0.0,0.85583,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_019,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,90.0,0.0,0.85415,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_020,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,95.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_021,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,100.0,0.0,0.83231,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_022,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,105.0,0.0,0.83399,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_023,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,110.0,0.0,0.83231,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_024,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,115.0,0.0,0.83231,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_025,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,120.0,0.0,0.83315,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_026,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,125.0,0.0,0.82979,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_027,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,130.0,0.0,0.84995,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_028,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,135.0,0.0,0.84827,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_029,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,140.0,0.0,0.84659,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_030,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,145.0,0.0,0.83231,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_031,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,150.0,0.0,0.84743,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_032,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,155.0,0.0,0.84911,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_033,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,160.0,0.0,0.84743,0,0,0.0,0.0,1.0,1,1.554172,0.0,0.0
single_task,cost_only,eval_034,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,165.0,0.0,0.84743,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_035,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,170.0,0.0,0.84827,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_036,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,175.0,0.0,0.84491,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_037,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,180.0,0.0,0.86507,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_038,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,185.0,0.0,0.86339,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_039,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,190.0,0.0,0.86171,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_040,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,195.0,0.0,0.84743,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_041,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,200.0,0.0,0.84743,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
single_task,cost_only,eval_042,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,205.0,0.0,0.84911,1,0,0.0,0.0,1.0,1,1.554172,0.0,1.0
